x,y,z,width,height,area
127.68191655102534,-39.36569951784821,3.527001281163704,6.243256667206343,3.0457628907728616,19.015479474547334
-67.73737293391709,115.58181806289936,3.5310664117067185,6.79344984707084,4.228161050532385,28.72380004213011
-28.200871498358858,-131.32654031822398,3.5350894131335107,7.217516052656958,3.9020190732183178,28.162885298726835
109.78831189627688,77.98847415294306,3.5390715687323064,6.284389664786696,3.9115679364495337,24.581817112934473
-133.9772647649695,16.69732848145746,3.543014097934794,6.380323220175452,3.0999562941950645,19.778723125381813
87.73320033277948,-103.07256362016936,3.546918160678027,7.09316547522468,4.141788309613513,29.378389843439756
4.945114896217549,135.6035374705856,3.5507848613905626,7.003044376410642,4.404396161152158,30.84418176784124
-95.48050010409565,-96.88817236472998,3.5546152526416526,7.203295189082244,4.430754169593264,31.91603019383725
136.18300608912077,6.963128656008687,3.558410338487671,6.903848737279931,3.475710226340935,23.99577765727481
-105.3743122262261,87.06550422559494,3.56217107754591,6.397341107072961,3.817967845355031,24.424842642572525
18.932901304343364,-135.7017291996851,3.565898385822421,6.990826150701858,3.7017915367606316,25.878581079633044
77.8880137679286,113.11749651833047,3.56959313931753,7.058448728476879,4.406953281648599,31.106253787309566
-134.15432195597577,-30.868595997017266,3.573256176430025,6.888794739782889,3.1535022005356863,21.723829370944
120.04917398241119,-68.01506282858202,3.576888300178714,6.351867581343699,3.3563816052191053,21.31929150880956
-42.67426573470826,131.5440348414363,3.5804902802580196,6.703662797112069,4.379268044060007,29.357136265546806
-57.51976906088765,-126.1069416965652,3.5840628549425215,7.080408864541501,3.78212435685372,26.778986823065402
127.88276442671786,54.254395807577,3.5876067328538035,6.163132285095412,3.900080961500782,24.036714888311426
-131.23507501345122,46.48077054226549,3.591122594601564,6.098693747155987,3.6204977313700493,22.080306875898955
65.51467583949916,-123.19099561277314,3.5946110943097684,7.445815082642776,4.298842601384837,32.00838707929852
34.98161649923724,135.38500669127166,3.5980728610375383,6.7740257559703165,3.561959255565177,24.128803738915362
-117.49767542498019,-76.36276543325397,3.6015085001034994,6.7930538296026075,3.0479626032412153,20.70497403443327
138.5157510889088,-23.110116518902537,3.604918594321509,6.102501829341058,3.899968314748439,23.799563775124515
-86.70904724805382,110.84001899900208,3.6083037051548876,7.205592059617687,3.6443222096791636,26.259499176752566
-10.957653236955682,-140.59426974330998,3.611664373795638,6.565183628476043,3.51983797231195,23.108382630710725
103.26324896497609,96.46736142593672,3.615001122174524,6.949551436191624,3.946990143852044,27.429811022841157
-141.59577512025857,-1.381536188751646,3.618314453907339,6.134462228427493,3.9369509277430614,24.151076761412387
105.55571541625794,-94.82026998990713,3.6216048551822415,6.876539267705617,3.504545221475089,24.09914283092353
-13.811104234711372,141.50396982605764,3.624872795592556,6.5692028190774865,4.13872617869903,27.18813168049946
-85.57128077552196,-113.89696342706362,3.6281187289191124,7.194680374018376,3.8532104551696817,27.722617638771723
140.31121908434145,26.23335698381205,3.6313430938657776,6.383064493441669,3.4227457895300972,21.847607119226534
-121.4194499576875,75.58332632655755,3.6345463147515846,6.8828518428455085,3.3277182731298423,22.90419184868241
38.55003191551922,-138.01865481577784,3.6377288021625365,6.822586729144422,3.9114263344842906,26.686045401678534
64.92979379926996,128.05761213659392,3.6408909535659193,7.27741980054772,3.7368682264386264,27.1947588231221
-134.636210205093,-50.66308338185936,3.644033153889731,6.5372619516653,3.318619792390052,21.694686900834885
133.75253590077787,-53.68985570799009,3.6471557760696163,6.819358997085343,3.4474211137063038,23.509202188495056
-62.475469551494555,130.18258419569963,3.650259181565503,7.398159662590052,4.160669020514875,30.781293716961205
-41.94786470559505,-138.452461405379,3.653343720849975,7.174524745235985,3.541736249538521,25.41027436341341
124.68513591310654,73.89193456859884,3.6564097338702384,6.331429248040162,3.6855702599053526,23.33492733927173
-142.11323344206104,29.79270455843557,3.6594575504854134,6.418508536947335,3.5579851189553158,22.836957860346274
84.81977968794277,-118.17970957998472,3.6624874908807423,7.497056113552494,4.348966044932035,32.60444247478992
17.317102304457688,144.69869306917136,3.6654998659601805,6.851413436482997,3.661868737443106,25.088976670354725
-110.7103910440449,-95.16961721230825,3.6684949777187428,6.151579464250723,3.1653154171719655,19.471689318151274
146.18100711246302,-4.616906912270038,3.6714731195958548,6.909487304077498,3.3327428926129112,23.027544704263427
-104.85610117292927,102.32919759025084,3.6744345768108935,6.918602980257886,3.072207292446624,21.255382529491225
8.209659954182248,-146.54093267879642,3.677379626681992,6.973383577321066,3.7505284849646934,26.15387374332765
93.09570324732043,113.79862885678773,3.68030853892912,7.166157894192874,3.6528756071678736,26.177083368810646
-145.7680143328756,-21.062775217649456,3.6832215759623845,6.6550188684581535,3.7599200318105517,25.022338755593
121.9220074955222,-83.07660232047499,3.686118993156408,6.856622160485503,3.203035957699959,21.962007328397448
-33.84180167194617,143.8607121148916,3.6890010391116124,7.093717433493145,3.5822520231544064,25.4114836278165
-72.34521438403331,-129.15708068753256,3.691867955903156,6.858645641554114,3.9612393929695093,27.16873729774279
140.82645912073588,46.44608507522983,3.6947199793182293,6.32774243097736,3.835450787810739,24.26974469195556
-135.44130942578502,60.98093444462369,3.6975573390823717,6.184608967578537,3.4253104122796447,21.18420549252483
58.775754758759,-136.6816479219715,3.7003802590754207,6.992544780452509,4.092777277046022,28.618928386162793
49.0686324348461,140.71930294643064,3.7031889575376686,7.2276233192844135,4.046797713560023,29.24872952295327
-131.4515456656834,-70.73252140745299,3.705983647266767,6.383664096903994,3.0955141345260944,19.760722442033067
144.94329499520362,-36.698006614247184,3.7087645358058783,6.671372806846002,3.6698646902197534,24.483035499136392
-82.22046566891936,125.17013826012816,3.7115318256235432,6.785609051201834,3.9476013178150735,26.78687923270225
-23.962895836562822,-148.0735615264455,3.7142857142857144,7.673076830840581,5.059088474779491,38.81877456100313
117.87990461644587,93.14681129814558,3.7170263946203574,7.500111526029692,4.635992075766412,34.770457602037986
-150.0787763005557,10.960555985785135,3.7197540548750196,7.759536313202306,4.526723383903562,35.12527447722171
103.42267664599028,-109.63152247496791,3.7224688788677183,7.597743260664002,4.925920117356721,37.42587637421626
-2.209093813786192,150.93630132601334,3.725171046131506,7.997602688539632,5.211503295490472,41.67953276734775
-100.48350789250887,-112.96379844992924,3.727860732053018,7.849695598615871,5.198872058970815,40.80956311907023
150.63240959819518,15.4442493493647,3.730538108005316,7.688376209212012,4.710217962504014,36.21392772311894
-121.69122208428763,90.5017910000666,3.73320334147531,7.979666880415391,4.059532430604245,32.39371648646488
28.642017755987613,-149.162438115059,3.735856596186024,7.791856731193361,5.005262511288477,39.00028838997291
79.75923115432221,129.53195267292892,3.738498032213963,7.957089024140876,5.972294769555471,47.5220811597638
-146.53086969525293,-41.69922599424496,3.7411278061018107,7.444170115337457,4.586524265888489,34.14286687339715
136.4195617582482,-68.33507509711062,3.7437460709666954,7.2871268204733575,4.116326225119959,29.996191236889505
-54.51323500964288,142.75134268306837,3.7463529766042187,7.667173509683979,5.547890025812219,42.53663544054741
-56.31436220068677,-142.2947445541404,3.7489486695884695,7.502252492858395,4.620666389769788,34.665405941317395
137.84658819246414,66.98275314720141,3.751533293368186,7.531065685340247,4.494625230783919,33.84931784402126
-147.10582318488306,43.787281309326104,3.7541069883592693,7.302045181981882,4.147435254960206,30.284759621063966
79.008642378735,-131.84829511478728,3.7566698920337993,7.75109871152321,5.52180376803275,42.80004607168265
30.84848408635499,150.8091917236077,3.759222139005721,7.780541174413117,5.828466846482795,45.34862628276116
-124.79690368703864,-90.49471093552341,3.7617638611133506,7.765143981390402,4.386375628630809,34.060838312780064
153.3696992903683,-17.5963601361913,3.7642951874988437,7.369341311255274,4.615238572550084,34.01126827399216
-101.34848602457546,116.74132898540708,3.7668162446847644,7.970599724533029,4.942757096977383,39.396738355601606
-4.132279491434489,-154.76096794686387,3.769327156647878,7.939366479228145,5.211370090718312,41.3749770091011
107.73861626747599,111.48196044291583,3.7718280448902934,7.680917643615528,4.965958027996146,38.14311463468977
-154.9656426294044,-9.440191668159898,3.774319028508072,7.425974919761019,4.1254809554727965,30.635718107292714
120.81230708965155,-97.85353063177324,3.7768002242574044,7.1106099844162,4.837128036051271,34.3949309090457
-23.016095966501283,153.97557088949407,3.7792717466184724,7.987920519013875,4.99120910198333,39.869381600421455
-87.15808399074538,-129.26255560896638,3.781733707857083,7.914274677373736,4.544683466993856,35.96787327950855
151.79191075848095,36.48990416952056,3.7841862180841703,7.39914873449388,4.60933001541539,34.105118350425435
-136.76222567686372,75.7310028586027,3.786629385313266,7.600620791268068,4.568809976733112,34.72579210051067
49.75634249392117,-148.4251656147741,3.7890633155160067,7.873946585690602,5.250076336708254,41.33882064603898
63.65714093474018,143.24791176835495,3.7914881126757676,7.868936741709687,4.729889025915828,37.2191975402385
-143.89514550476994,-62.71122138457076,3.7939038788395,7.752614135538319,4.70712593555678,36.49253106575652
148.66381460743574,-51.02684091273979,3.7963107141678467,7.972050693139359,4.946893815046184,39.43688826712574
-75.25225922524075,138.2308549473644,3.7987087169835942,7.674577252377223,5.655005901542333,43.39977965403574
-37.93525036066783,-152.96221490683808,3.801097983818547,7.781105944717622,5.369042272686622,41.777086745442084
131.47030783220498,87.27989446534356,3.8034786094588626,7.559111916135433,4.283207195342994,32.37724254959426
-156.10388544510258,24.48159689712518,3.8058506869889386,7.687759144537729,4.4292617262166,34.05109733927264
98.69807971473548,-123.66027059908757,3.8082143078338726,7.919687586933806,4.7630791715169,37.72209899024535
10.768428226204518,158.05843800161023,3.8105695618005857,7.967417607234862,4.855114003705295,38.68272079825411
-114.85593545551528,-109.415051479205,3.8129165371176326,7.021472284150935,4.178281258532645,29.337686052174256
158.80460217220462,3.099177109706301,3.815255320473774,7.739207186136023,4.681070294575759,36.22777286258859
-119.34406937988959,105.12052594709226,3.81758599705533,7.68782940831519,4.571843236887059,35.14755088674724
17.01442214959113,-158.33043361502774,3.8199086505823896,7.86093655243802,5.078850811419704,39.92452398786865
94.52483773624164,128.40411891995245,3.8222233633439,7.9037396673630544,4.52894749843562,35.79562199479029
-156.6334498241606,-30.86962079341042,3.824530216231685,7.76982784220646,4.301614518799379,33.422804254606966
136.5205721289003,-83.14671796507331,3.8268292887734257,7.750609101211359,4.176597920590273,32.371177855427405
-44.55703747476433,153.72069209323516,3.829120659164659,7.562530733970938,4.923077359553663,37.230923837341074
-71.07048707326585,-143.62580072787415,3.8314044042998043,7.874161360085943,4.5156476756124615,35.55693844306955
149.60871290808691,57.96973065636549,3.833680599802273,7.460166654779136,4.2030999898914185,31.355826391290485
-149.6597368151478,58.38630740802942,3.8359493200536914,7.53922282673601,4.474234254923691,33.73224902688487
71.00239352588967,-144.32348859214602,3.8382106382222583,7.564112636405365,4.63728327432491,35.0769330139123
45.18950339664838,154.57037646750345,3.84046462629028,7.783705789060926,5.178856062839694,40.3106919170386
-137.90025761608192,-83.55218526965126,3.842711355080908,7.963993173966755,4.693292162294689,37.377346743946575
158.3142220870449,-31.579838449302546,3.844950894284101,7.42501401610491,4.7694265094642985,35.41305868155474
-95.5195463535555,130.38328556958612,3.847183312481849,7.567503612184745,5.420397855960967,41.018880354463064
-17.66075411760177,-160.8566597910541,3.849408677172682,7.9509249677871106,5.023275716744392,39.93968831634168
121.82555837348528,106.80899134465798,3.851627054795477,7.3114794487024035,4.413689802996445,32.27060228755587
-162.1722686411081,3.5385773496135333,3.853838510752607,7.302307112184495,4.679831080563103,34.173563783418
117.32987296174093,-112.28840588003801,3.856043109432437,7.548026738349284,4.658261341229319,35.1606811578177
-10.678298047482862,162.24505903300832,3.8582409142311995,7.594112040122541,4.600534810440073,34.93697679496583
-101.8410585637678,-126.99711124851827,3.860431987574264,7.822223913513019,4.7493818639182726,37.15072839034655
161.068638117082,24.88024940287186,3.862616390936827,7.438430805308718,4.327313714267583,32.18842363644288
-135.7318820169324,90.56014054012286,3.864794184864037,7.614949768335013,4.157607196214512,31.659969955641678
38.95727612747475,-158.64630068484362,3.866965428990574,7.6217355082391185,4.87007225771822,37.1184026543412
78.52910266037193,143.46225900864363,3.8691301820597057,7.516305726155002,5.401095674379747,40.59628634485151
-154.9910445384361,-52.79985697770854,3.8712885019418266,7.276323170733981,4.398591350260349,32.00557216048945
150.1238045680408,-65.83759991429,3.8734404456525127,7.44327746538592,4.413272030770962,32.849208255255455
-66.29980693433278,150.1255099492547,3.8755860693700943,7.864081078616272,5.368736603652945,42.22017994086171
-52.580817823768136,-155.6601040071686,3.8777254284527687,7.762012483421925,5.4911913719804355,42.62269597817091
144.08184340691597,79.3511269742647,3.879858577455262,7.002421006606713,4.747290810033474,33.242528892649396
-160.0232392693388,38.85875292619277,3.8819855701450656,7.058370664474756,4.308748828599127,30.412746332374045
91.85084004653507,-136.90148645484413,3.884106459518244,7.85127166704826,5.607743684651972,44.02791910737684
24.77545282391285,163.1741979600302,3.8862212978148474,7.5781433340452455,5.722308640157725,43.364475076760776
-128.63489099931132,-103.69980664999598,3.888330136533918,7.9210680051430025,4.412092545365997,34.94848509682855
165.0832143080639,-10.438221611283176,3.8904330264481297,7.9125218211734305,4.31500391545136,34.14256263945768
-114.80351354867885,119.34116306027323,3.8925300176180455,7.960686818152728,5.36377901484098,42.69936489892881
4.043203218452906,-165.73003914276617,3.894621159406025,7.616663838640643,5.648046218365443,43.0192693903951
109.08763750014141,125.07282935022471,3.8967065004897803,7.899813343411521,5.04788775513592,39.87737104406637
-165.10413652004686,-18.557496040486722,3.898786088875597,7.073958874105187,4.810063426050055,34.026190857715584
134.42472091214105,-97.94938681624309,3.900859971911232,7.133447354645349,4.8851290043709215,34.84781057333102
-32.992603999384045,163.20480519776456,3.9029281962984874,7.750950916779024,4.646395987415385,36.013987238375655
-86.00866760977333,-142.7829248280509,3.904990808105481,7.675387599500027,4.732297573325907,36.322218111449736
160.04122374401507,47.23661685914732,3.9070478527786245,7.280574626498895,4.299341397644758,31.301675890348722
-150.07856857946567,73.35430884434244,3.9090993751543,7.14268054144099,4.50542697164936,32.18082556128329
61.1786390260012,-155.6324186565468,3.9111454194702655,7.652379284655605,5.870544059803432,44.923629752897796
60.08104647676531,156.2507363154483,3.913186029376786,7.877422906051357,4.672790407590099,36.809546191927296
-150.00715547273165,-74.7096569284629,3.915221247947498,7.583954674774062,4.660261044809572,35.34320853645101
161.24697464000144,-46.288809477757965,3.917251117690016,7.3710007066529215,4.273206558386857,31.49780856154342
-87.72339495353002,143.20375345271768,3.9192756805562943,7.9456945812277215,5.984560786380788,47.55149221137374
-32.08196265720247,-165.02373424195048,3.92129497795274,7.640848994872136,5.8372021137114025,44.601179903417275
135.2698250187855,100.11715320550913,3.9233090507500967,7.867447788026474,4.473953101249025,35.19859243015583
-167.5467436910526,17.56851206431207,3.9253179392930946,7.3141542927799525,4.999423478922103,36.566554699782984
111.79262047444195,-126.26194172698567,3.927321683409879,7.881362627775914,5.514019017607469,43.45798341421716
2.8592790448056062,168.79131224323223,3.9293203224212263,7.54851315938913,4.702898444801495,35.49989079785476
-116.2452291277805,-122.6566559741549,3.9313138951495428,7.972476588026968,5.748513163917982,45.82988661530094
168.7425590434164,11.932950698262454,3.933302439927668,7.939895868068231,4.199549525475084,33.34398592506752
-132.62203363340942,105.29289343665059,3.93528599460747,7.786374348954514,4.848130156145782,37.74935628820636
26.694296477106498,-167.3955666819393,3.937264596568256,7.809563766921379,5.462301700677999,42.65819344560793
93.48568347841373,141.6081429968995,3.939238282724986,7.877463046003872,4.7557545394083025,37.46328064005407
-164.7554576458033,-41.31066369734478,3.9412070895363147,7.457429805901771,4.787920723639823,35.70558271276639
149.54164111322623,-80.91129188640475,3.943171053012445,7.270785055176899,4.244415991738031,30.860236360682713
-55.66862980069357,160.8373928044942,3.945130208722812,7.965652159228767,5.07958047718785,40.46217119608769
-67.66370002539698,-156.35705015239714,3.9470845918036037,7.904715237334862,5.02706969806224,39.737554441416954
155.66649167698085,69.656328171469,3.9490342369651086,7.922081606020364,4.18765035429258,33.17490784418591
-161.99729590303667,53.842471561351296,3.950979178498911,7.393247548318232,4.58327221801661,33.88526608912637
83.16432310018465,-149.27767483724014,3.952919450284928,7.798037992827068,4.732866510561303,36.907072864335916
39.55200001809729,166.41418274628964,3.954855085798293,7.641831681251664,4.64958243074466,35.531326323855666
-141.7154294253601,-96.08646894559537,3.956786118116097,7.9129313946921895,4.4960210059334695,35.57670576904651
169.56880118595578,-24.900716037522518,3.958712579923982,7.17922323759947,4.486394759229173,32.20882950850255
-108.32074673839632,133.0334993352199,3.9606345035225967,7.914647052259866,5.022676024526294,39.75270799197333
-10.000260392707663,-171.43186452903757,3.9625519208339126,7.922807257978173,5.989936187965684,47.45710990484063
123.29450224317429,119.77007162478833,3.9644648634074175,7.770368390195946,4.477706398367415,34.7934282584523
-171.98397185367017,-5.0353709100242385,3.9663733624261623,7.362140174068375,4.5129869269883445,33.22524236022627
130.34306475520398,-112.56947622041733,3.9682774487126995,7.720792443098256,4.106239721106065,31.7034246082656
-20.090702866347463,171.2157949681667,3.9701771527348884,7.78032660743467,5.14817486842163,40.05448190850729
-100.93735923019294,-139.95478348116848,3.9720725046115817,7.7075762323638415,4.907433456189606,37.82441746883415
169.12818765128102,35.049672285530626,3.973963534118199,7.542030536686125,4.137562460291027,31.205622422961095
-148.52740402967515,88.48440534534261,3.9758502706921863,7.524217684829489,4.078898831749789,30.690522724482104
49.79652628262158,-165.73221606523535,3.977732743438355,7.739409588281351,4.944219452630279,38.26533943825396
75.30354202758208,155.9908511773187,3.9796109811341305,7.519486373033818,4.922400735944443,37.013925256545875
-161.04910984491448,-64.21672147410607,3.981485012234678,7.332595658925691,4.507201569238906,33.049486660504265
162.2833698431179,-61.493673283350546,3.983354864877932,7.76216080643858,4.639459119147366,36.01222773771974
-78.19781687285642,155.11013398414136,3.9852205668895295,7.600655666744497,5.400410036557776,41.046657147106714
-47.15893394828535,-167.35203395649464,3.9870821457876406,7.907391790324299,5.863155441406914,46.36226720277627
147.9563822583033,91.63035350575045,3.988939628787699,7.079478489009967,4.648044587149773,32.90573167068603
-171.15318843194333,32.40790074982936,3.9907930428070517,7.311611268336038,4.540931085262404,33.20152289174199
104.40871385947077,-139.6384935369672,3.9926424144695036,7.984642477248443,5.197839904771163,41.502893293572825
17.35276615197862,173.65282059091516,3.9944877701097834,7.7395784432195125,5.883151376195182,45.53311156939744
-130.21629294570553,-116.4319543961829,3.9963291357779163,7.507594048853472,4.00135411157921,30.040542315447446
174.82685791048567,-2.1084812946661753,3.998166537243518,7.292282792356675,4.085452755475205,29.792276827738
-127.6046045702515,119.75836042827972,4.0,7.482423378221762,4.796153056579168,35.88684775607773
13.208125399075763,-174.66138954326138,4.001829549268694,7.703251411788436,4.522396196113664,34.83715488237923
108.34152983439685,137.8374260180097,4.003655210002908,7.5440375290225505,5.129844206973324,38.69973721544568
-173.1528096395747,-28.479247166042686,4.0054770068918835,7.014317777320481,4.865919772115038,34.13110756056173
147.04812588438125,-96.05032220886832,4.007294964364709,7.063649330786174,4.446313902446127,31.407202221478844
-43.58700845570458,170.3078811064592,4.009109106594126,7.907431350672495,5.444706511396373,43.053642963426356
-82.97631748237734,-155.16201858879478,4.010919457500286,7.854605980379316,5.0580351943941455,39.72887348685731
166.14371905387992,58.41437804956228,4.012726040754431,7.61656084234238,4.349588230726363,33.12890339846369
-162.1126307177527,69.2174692564748,4.014528879782503,7.725568606620094,4.366208906405976,33.73144645727506
72.84607865446493,-160.6876938021879,4.016327997768688,7.886820109236362,4.678593225999909,36.899223137753104
54.877367832971714,167.8422441584359,4.018123417658895,7.572075185009242,5.8247713443784725,44.10560655512115
-153.97725395103888,-86.76948588353726,4.019915162164172,7.66373229252639,4.310479663555007,33.0343621938648
172.3023730541804,-40.064457056479725,4.021703253764053,7.955187469295783,4.240926848895698,33.7373681265351
-100.07550959982126,146.05967063415736,4.023487714709854,7.557207754184819,4.847750207972759,36.6354554620428
-24.89121091520836,-175.4541706648814,4.0252685670279,7.9627220151043785,5.279870133474383,42.04213814870857
136.99170470146206,112.65945071413942,4.027045832522701,7.982756859230819,4.598592316881633,36.709444360393
-177.2687627495493,9.473276176193645,4.02881953278006,7.519171089136382,4.978682567775426,37.43556602560427
124.42182669927165,-126.83919917536426,4.0305896891701405,7.851259586425397,5.965932292844675,46.84008310616161
-6.07141238579071,177.72750465028508,4.032356322850465,7.988497876615689,5.420548051058283,43.3020365959724
-115.67659991675559,-135.26915930612094,4.034119454768862,7.6739486530130065,5.618451629263744,43.11570931240724
176.82215984254225,21.623537373640875,4.035879105666376,7.631801797170832,4.82198583782388,36.800440183036585
-145.11471824251765,103.58640800367662,4.037635296080101,7.926977357633743,4.977114817697908,39.45347646623471
37.06331779517744,-174.55499832120123,4.039388046345984,7.66921423743385,5.416525827653241,41.5404969948664
90.65856786742499,153.8792148996727,4.041137376601574,7.644907016911513,4.951310295064045,37.85230681764133
-170.9388138110262,-52.27143463312356,4.042883306788715,7.624390712278946,4.120645969840466,31.417414861041323
161.49144058263298,-76.98979574262447,4.044625856656204,7.2754581262145726,4.968656506202276,36.14925235441825
-67.1299557869817,165.99685941872448,4.0463650457623945,7.928541041843565,4.730794575048806,37.50829894880535
-62.68285346546999,-167.88884411665245,4.048100893477757,7.504004581620626,5.963711734539932,44.751720179452334
159.7627019772,81.52325319993548,4.0498334189874,7.529647776071768,4.6660112769736966,35.13342143479078
-173.01804415803932,47.84577309417281,4.05156264129354,7.469328619946536,4.058271904617254,30.312566484682595
95.33890502377996,-152.27999596576808,4.0532885792179325,7.850336318293856,4.948280614426624,38.84566702054276
32.59103822402663,176.8352720323269,4.05501125140427,7.6997206398469675,4.58548633050815,35.30696374274974
-143.6021785181374,-108.46857577051905,4.056730676320518,7.138823653556643,4.369169676455447,31.190731832682566
179.30674145078763,-17.034728223289076,4.058446872261239,7.545072185445314,4.7282385714172825,35.67490133135023
-120.80886755006642,133.7920876479647,4.060159857349856,7.764804699548426,4.6445363768337575,36.06391788606238
-1.2956319223491268,-180.40894201433971,4.061869649540883,7.840866676567406,5.024738831504245,39.39830726239588
122.92150642490108,132.26213569841087,4.063576266622128,7.926377872068127,4.946392891929912,39.20697916514832
-180.12885399751258,-14.505662455080579,4.065279726216849,7.248060006911234,4.751715098254006,34.440716167891146
142.7372623582068,-111.07063641754641,4.066980045785875,7.008455104038946,4.503193346724617,31.560428395326362
-30.24769412587132,178.46408250986352,4.068677242629694,7.5178298945403075,5.362404344071213,40.31364368447137
-98.32750427900515,-152.15038188215195,4.070371333890513,7.789747561484497,4.669065986982308,36.37084538650564
175.42290975341672,45.80906620333264,4.072062336554273,7.35555113363965,4.851333586095993,35.68423225887249
-160.42555228645128,84.78730588138492,4.073750267452632,7.10399181656164,4.963724684082773,35.26225953538903
61.06938453674996,-171.02426472753118,4.0754351432649285,7.682620394238917,5.328202541986017,40.93455751369741
70.55169290338065,167.49536738447762,4.0771169805201,7.52328345352065,5.918307096121868,44.52510184910749
-165.29761037220285,-75.91019165728176,4.078795795598575,7.09270119475121,4.540643071583418,32.20542453875851
