x,y,z,area
-155.21378447083018,-22.42764345766672,3.0,49.0
129.85126937201656,-88.47953284253533,3.0,49.0
-36.05062160078864,153.25035427925243,3.0,49.0
-77.08385649640115,-137.61692404921743,3.0,49.0
150.0829659855562,49.498980873556334,3.0,49.0
-144.37466620804798,65.00307840217393,3.0,49.0
62.66571092848608,-145.72765033920635,3.0,49.0
52.327120026901504,150.06401218043004,3.0,49.0
-140.2099798387915,-75.4453312075044,3.0,49.0
154.63256244981673,-39.15121979080956,3.0,49.0
-87.73474187088414,133.5649181849198,3.0,49.0
-25.575202740745194,-158.03646530920489,3.0,49.0
125.83659399852608,99.43405972137839,3.0,49.0
-160.24081444177068,11.702710144567801,3.0,49.0
110.44743239618523,-117.07800029670119,3.0,49.0
-2.3596050166914884,161.21997698201392,3.0,49.0
-107.35062181546321,-120.68382424714915,3.0,49.0
160.95784915623358,16.5029103878591,3.0,49.0
-130.05776753039163,96.72399285149848,3.0,49.0
30.6170478936022,-159.44803716702262,3.0,49.0
85.27518885814695,138.4900727788671,3.0,49.0
-156.6939615728325,-44.5914019970548,3.0,49.0
145.90849253329523,-73.08825557025429,3.0,49.0
-58.315775711488556,152.70888401591108,3.0,49.0
-60.253579943617645,-152.24833295625945,3.0,49.0
147.5158557652879,71.68126742628097,3.0,49.0
-157.45300824837105,46.8672076733911,3.0,49.0
84.58114157595328,-141.14758816123378,3.0,49.0
33.0301124984027,161.47453322114023,3.0,49.0
-133.64624566859686,-96.91168620438881,3.0,49.0
164.2739498555396,-18.84742290053012,3.0,49.0
-108.5730505543677,125.06316286405293,3.0,49.0
-4.427612167844364,-165.82168418405712,3.0,49.0
115.45848729133084,119.47005594591705,3.0,49.0
-166.09783037386228,-10.11834189688474,3.0,49.0
129.51297339403513,-104.90075071425244,3.0,49.0
-24.67782107643562,165.09235945502425,3.0,49.0
-93.46637187509963,-138.61826165609898,3.0,49.0
162.80525072625443,39.137447889092265,3.0,49.0
-146.70925968988007,81.23909442077297,3.0,49.0
53.38397686901561,-159.24654447675582,3.0,49.0
68.30936418696304,153.71682784242603,3.0,49.0
-154.43631528170116,-67.3051889518197,3.0,49.0
159.5799324755766,-54.77365052685607,3.0,49.0
-80.790781889572,148.40456575575797,3.0,49.0
-40.73371683170524,-164.24616916264617,3.0,49.0
141.191041278991,93.73324962477666,3.0,49.0
-167.67222005956114,26.295845812164725,3.0,49.0
106.0287436142654,-132.84496683742267,3.0,49.0
11.570025488154693,169.8242415588921,3.0,49.0
-123.42470774148786,-117.57790921106684,3.0,49.0
170.6781788728824,3.3308978320137013,3.0,49.0
-128.28669038421654,112.99735659485606,3.0,49.0
18.292093017900385,-170.22000475756312,3.0,49.0
101.6382494782623,138.06709628255527,3.0,49.0
-168.4458801800398,-33.19763723015441,3.0,49.0
146.83792342624835,-89.43041488407839,3.0,49.0
-47.93142170151253,165.36223534031507,3.0,49.0
-76.46395948206727,-154.5254276379758,3.0,49.0
160.9857700829557,62.37806308079052,3.0,49.0
-161.0639402014013,62.835395311183426,3.0,49.0
76.42381316495437,-155.34337336753023,3.0,49.0
48.646913472047736,166.3964231550768,3.0,49.0
-148.47196210510094,-89.95745983078822,3.0,49.0
170.47495909212657,-34.00560983599315,3.0,49.0
-102.87121202085228,140.41824030611056,3.0,49.0
-19.02266868573376,-173.2611713363537,3.0,49.0
131.23838011771832,115.06156173819052,3.0,49.0
-174.7265709000012,3.8125105564790887,3.0,49.0
126.4301161599845,-120.99762695099778,3.0,49.0
-11.50808914824042,174.85282719314228,3.0,49.0
-109.7698315054647,-136.88439319100152,3.0,49.0
173.63196004522143,26.820903937204378,3.0,49.0
-146.338574041751,97.63691208531918,3.0,49.0
42.007175378227174,-171.06645121102756,3.0,49.0
84.68825116387728,154.71420673182163,3.0,49.0
-167.16927416156992,-56.94854043395623,3.0,49.0
161.94085478362842,-71.0200306853428,3.0,49.0
-71.52795971891251,161.96384160013022,3.0,49.0
-56.73451109235612,-167.9566857828521,3.0,49.0
155.48387078997413,85.63063937668352,3.0,49.0
-172.70899493652223,41.93925952888334,3.0,49.0
99.1449392996773,-147.7731674280222,3.0,49.0
26.746333088311356,176.15465925388304,3.0,49.0
-138.88532944283781,-111.96326049532225,3.0,49.0
178.26051850577028,-11.271423351578052,3.0,49.0
-123.98290454076322,128.88337273067535,3.0,49.0
4.367031212588138,-179.00367968069867,3.0,49.0
117.83928146493118,135.10689826239317,3.0,49.0
-178.37174224607782,-20.048758136743547,3.0,49.0
145.24477702552613,-105.83348621724612,3.0,49.0
-35.65258206104308,176.36294213631885,3.0,49.0
-92.95427370790253,-154.31332032137377,3.0,49.0
172.9862130213174,51.05736681614436,3.0,49.0
-162.2372336910195,79.29713255441534,3.0,49.0
66.14296112990546,-168.26116405397897,3.0,49.0
64.96403990590913,168.9497714266672,3.0,49.0
-162.21797394905147,-80.79114055040534,3.0,49.0
174.39329493607215,-50.06269433281955,3.0,49.0
-94.8865381812152,154.8972019024423,3.0,49.0
-34.70570078276732,-178.51976214336327,3.0,49.0
146.3495165152071,108.31755688654421,3.0,49.0
-181.29114382475518,19.00971381044055,3.0,49.0
120.97725574325082,-136.63534453454477,3.0,49.0
3.094545639092699,182.67976333682398,3.0,49.0
-125.82444185986304,-132.76420369373267,3.0,49.0
182.668556783987,12.91775408991652,3.0,49.0
-143.58329358603564,113.99538988089566,3.0,49.0
28.90383977648073,-181.2512512857361,3.0,49.0
101.23502081141274,153.34651007463412,3.0,49.0
-178.43245963859806,-44.7400252358677,3.0,49.0
161.97364519437625,-87.63777625192867,3.0,49.0
-60.30324555875559,174.22769031758355,3.0,49.0
-73.30500375324179,-169.39295580887855,3.0,49.0
168.66327242208774,75.47201795159441,3.0,49.0
-175.5417575702106,58.34419665536228,3.0,49.0
90.12739403360663,-161.7761958366337,3.0,49.0
42.868182939334595,180.3669505057557,3.0,49.0
-153.6138675423001,-104.15389610762219,3.0,49.0
183.82547186704383,-26.994269248887964,3.0,49.0
-117.44043002165539,144.2337856749263,3.0,49.0
-10.843346611329391,-185.88467243016515,3.0,49.0
133.70313357603803,129.88116739606892,3.0,49.0
-186.52261302385133,-5.461035290434632,3.0,49.0
141.37639020626673,-122.0982967167602,3.0,49.0
-21.793618173078503,185.72827867493618,3.0,49.0
-109.50430598875381,-151.8332909815949,3.0,49.0
183.50170839695645,38.02840219874851,3.0,49.0
-161.1667222055522,96.01421144455654,3.0,49.0
54.039622517160645,-179.85403930119932,3.0,49.0
81.72839112793422,169.29988887813056,3.0,49.0
-174.80746437547302,-69.70272770960581,3.0,49.0
176.16497862533137,-66.75380015849458,3.0,49.0
-84.8953524999391,168.39510394908874,3.0,49.0
-51.20316571966904,-181.7037242104501,3.0,49.0
160.66079153773956,99.49827711667093,3.0,49.0
-185.86789381304607,35.19413404131945,3.0,49.0
113.39636576901077,-151.65877543385955,3.0,49.0
18.848375864103517,188.6197049907283,3.0,49.0
-141.453338071383,-126.47947683768147,3.0,49.0
189.9321588218251,-2.2906572189064343,3.0,49.0
-138.6433375777649,130.11833584325416,3.0,49.0
14.352117350971202,-189.7892913391019,3.0,49.0
117.73666268093626,149.7903763837992,3.0,49.0
-188.18634000147614,-30.951881758839637,3.0,49.0
159.83050597639732,-104.39964131137566,3.0,49.0
-47.38039798587622,185.1298236068605,3.0,49.0
-90.20634668530425,-168.68185123044378,3.0,49.0
180.6375347201669,63.510250662336716,3.0,49.0
-176.2714157768912,75.26286661509427,3.0,49.0
79.21583888217108,-174.73844437063,3.0,49.0
59.681505167375406,182.53568196882546,3.0,49.0
-167.47251945679812,-94.37435751067322,3.0,49.0
187.42113930495955,-43.57993482074026,3.0,49.0
-108.86676030144328,158.89045398041083,3.0,49.0
-27.08030381845026,-190.88473694609078,3.0,49.0
149.05331590659765,122.57869725581402,3.0,49.0
-192.894256538209,10.30830551669006,3.0,49.0
135.40141883424968,-138.0321121120853,3.0,49.0
-6.607783152440804,193.42860216545026,3.0,49.0
-125.90727453015576,-147.23263986385697,3.0,49.0
192.47800489228314,23.5380867200037,3.0,49.0
-157.9773562773923,112.76807122585521,3.0,49.0
40.352132131017875,-190.0441400122904,3.0,49.0
98.71194673245789,167.5486081648862,3.0,49.0
-186.14015579559188,-56.919857868120445,3.0,49.0
175.86818301669643,-83.84379654569798,3.0,49.0
-73.11262342068665,180.79061321311718,3.0,49.0
-68.27518120128093,-182.8672534834819,3.0,49.0
174.0313368082517,88.80421124429336,3.0,49.0
-188.48694447091188,52.12348584943915,3.0,49.0
103.87181338891651,-165.9091775794562,3.0,49.0
35.51103168387455,192.67882492117454,3.0,49.0
-156.48168942588694,-118.19699506889349,3.0,49.0
195.40532020547138,-18.5641459777382,3.0,49.0
-131.66662760289162,145.81672138642872,3.0,49.0
-1.4121978231158405,-196.64004165731734,3.0,49.0
133.99192856557582,144.1737833668615,3.0,49.0
-196.3680304109832,-15.813393040018203,3.0,49.0
155.61858567571173,-121.09420528203074,3.0,49.0
-32.980166686656936,194.58591336793506,3.0,49.0
-107.21904459266972,-165.90900683825666,3.0,49.0
191.3019697915857,49.95564496865841,3.0,49.0
-174.96160801244696,92.46982893075666,3.0,49.0
66.6083570691074,-186.5361077218283,3.0,49.0
76.95705714831794,182.7022149211688,3.0,49.0
-180.31975010033153,-82.80886069004642,3.0,49.0
189.0665239697442,-60.79751376401637,3.0,49.0
-98.43075092383943,172.69563119999017,3.0,49.0
-44.1133866856088,-194.0006338310672,3.0,49.0
163.7175046518043,113.35164892974662,3.0,49.0
-197.46149812914084,27.03134009616847,3.0,49.0
127.45416267034324,-153.4497650542045,3.0,49.0
9.681549563081695,199.4172954521468,3.0,49.0
-141.9669858285031,-140.62681215566826,3.0,49.0
199.84771355798264,7.803293256473376,3.0,49.0
-152.76491189669247,129.3533766433519,3.0,49.0
25.288998680145355,-198.74414529285437,3.0,49.0
115.70216436717519,163.7714035796315,3.0,49.0
-196.10979442273197,-42.64091200189832,3.0,49.0
173.55763233896386,-101.114902113987,3.0,49.0
-59.724953457140764,191.959690272496,3.0,49.0
-85.70071152097618,-182.04406042541598,3.0,49.0
186.32061077328763,76.40865710010154,3.0,49.0
-189.16091253323606,69.57546393078039,3.0,49.0
92.56220052632035,-179.23091422939194,3.0,49.0
52.8609066432989,194.8487475651016,3.0,49.0
-170.74028082641803,-108.05941742011997,3.0,49.0
199.05895216914195,-35.68374084725862,3.0,49.0
-122.77878501647047,160.90936560705416,3.0,49.0
-18.174658236947455,-201.75415197657958,3.0,49.0
149.8093653337701,136.60437873806174,3.0,49.0
-202.90853709588978,0.4673436613534527,3.0,49.0
149.42678650049905,-137.5215023340808,3.0,49.0
-17.30254856141151,202.50809907534233,3.0,49.0
-124.13642907806548,-161.1439754696887,3.0,49.0
200.55077722530035,34.998436804444715,3.0,49.0
-171.66210440357668,109.75355786460402,3.0,49.0
52.48386474058846,-197.04651288947642,3.0,49.0
94.48032058729008,180.89627511288768,3.0,49.0
-192.0172109651067,-69.62355626796581,3.0,49.0
188.77121702939917,-78.43136410849958,3.0,49.0
-86.28446457959019,185.4966086902004,3.0,49.0
-61.727687286191845,-195.22189937217908,3.0,49.0
177.53005243608797,102.3368072258197,3.0,49.0
-200.19406594834123,44.49572616857356,3.0,49.0
117.65507910354336,-168.1741839598248,3.0,49.0
26.866394292978995,203.64468821109597,3.0,49.0
-157.49653827802982,-132.11903545403152,3.0,49.0
205.54233281974481,-8.974085393807387,3.0,49.0
-145.61463716136905,145.5750560159215,3.0,49.0
9.044353862899232,-205.86744059903955,3.0,49.0
132.49751375723628,158.0349509138505,3.0,49.0
-204.61251447400778,-27.05067324623497,3.0,49.0
169.28099711970833,-118.36087656709597,3.0,49.0
-44.9062823626,201.78221465572437,3.0,49.0
-103.27057747563745,-179.2625388536617,3.0,49.0
197.3933600682028,62.47331989545653,3.0,49.0
-187.89880554917104,87.33972929046307,3.0,49.0
79.61572041633912,-191.47483573107016,3.0,49.0
70.68827464612869,195.11914563968355,3.0,49.0
-184.06740654138258,-96.20027049625047,3.0,49.0
200.86360288696602,-53.442080694458134,3.0,49.0
-112.09764590641849,175.2234386250845,3.0,49.0
-35.73198528728059,-205.08341171150437,3.0,49.0
165.00653014893518,127.18342182055927,3.0,49.0
-207.7414074552582,17.692801897785266,3.0,49.0
141.33904811827327,-153.4910541907404,3.0,49.0
-0.5377091323779315,208.81234815499073,3.0,49.0
-140.76161695518041,-154.45278213702215,3.0,49.0
208.28314508114812,18.81989515138016,3.0,49.0
-166.42057152922158,126.9124352877672,3.0,49.0
37.01328346997747,-206.15299999687267,3.0,49.0
112.0466380760773,177.1468802472888,3.0,49.0
-202.43344780916206,-54.977663098197034,3.0,49.0
186.54545110108387,-96.27549673003331,3.0,49.0
-72.57416759930287,197.14830401382787,3.0,49.0
-79.71759049695983,-194.5399988057513,3.0,49.0
190.33351707212447,89.66635068282257,3.0,49.0
-201.06482795998213,62.497912887933055,3.0,49.0
106.12124619175697,-182.03692659402097,3.0,49.0
44.74692596542165,206.06537096124418,3.0,49.0
-172.3179289353488,-121.81040423725997,3.0,49.0
209.49864147128514,-26.599569664581484,3.0,49.0
-136.61089539646673,161.247052537779,3.0,49.0
-8.194233688413751,-211.33359968759024,3.0,49.0
148.90544604613802,150.40627511466698,3.0,49.0
-211.55142634957826,-10.328300172674235,3.0,49.0
163.0875007400779,-135.38428292143556,3.0,49.0
-28.82593719610392,210.14570310699565,3.0,49.0
-120.78408692479853,-174.55379396599162,3.0,49.0
207.12249759686483,47.15636206825488,3.0,49.0
-184.7134418585171,105.21398347210557,3.0,49.0
65.17813599826641,-202.50035230892635,3.0,49.0
88.79088244657818,193.4845301055193,3.0,49.0
-196.31017706213314,-82.75179013187127,3.0,49.0
200.79560263026076,-71.63859860224765,3.0,49.0
-99.74090679872926,188.59504566066548,3.0,49.0
-53.886916190750156,-206.58624226786233,3.0,49.0
179.40989804136137,116.01318019847895,3.0,49.0
-210.80756779983088,35.6706048933109,3.0,49.0
131.44144826772472,-168.82114995962363,3.0,49.0
17.12839453545315,213.42264327702702,3.0,49.0
-156.90621298204834,-145.90468767152223,3.0,49.0
214.40679622973104,1.5980835992936637,3.0,49.0
-159.2889641272169,143.75292825559208,3.0,49.0
20.36538076137695,-213.74784205981285,3.0,49.0
129.45891819956697,171.48833059383168,3.0,49.0
-211.44621262908228,-39.02933172056664,3.0,49.0
182.40566624421785,-114.13086091281642,3.0,49.0
-57.44616427916494,207.51498779418088,3.0,49.0
-97.883692699015,-191.95344957703458,3.0,49.0
201.97982938620416,75.4736087595841,3.0,49.0
-200.05445951813218,80.83974468314126,3.0,49.0
92.97199889101783,-194.8788178867776,3.0,49.0
63.12782001804563,206.6423989019799,3.0,49.0
-186.2621928060142,-109.80535556387291,3.0,49.0
211.66243531030904,-44.88221865569342,3.0,49.0
-125.84244503205208,176.19199851514196,3.0,49.0
-26.24171708198354,-215.07165487119306,3.0,49.0
164.74163802277857,140.9578033184592,3.0,49.0
-216.83942528413732,7.348510780939982,3.0,49.0
155.03271881996577,-151.99533790216242,3.0,49.0
-11.652872497663623,216.94766502931148,3.0,49.0
-138.0475282721283,-167.95616541086085,3.0,49.0
215.39101643699112,30.616680346842532,3.0,49.0
-179.62567870715372,123.00214240154635,3.0,49.0
49.397055684143176,-212.17692103095976,3.0,49.0
106.97184114014313,189.94816857512185,3.0,49.0
-207.32559631140595,-67.84916048645192,3.0,49.0
198.8406614431038,-90.07716797310613,3.0,49.0
-85.83029460699548,200.8699139029386,3.0,49.0
-72.44564104793719,-206.23096650216303,3.0,49.0
192.855179755869,103.20100101991277,3.0,49.0
-212.05826045494683,54.21078902529352,3.0,49.0
119.82614892105809,-183.3388178479703,3.0,49.0
35.51113805702594,216.27358608849013,3.0,49.0
-172.38995958363483,-135.57598626351364,3.0,49.0
218.84026060120283,-16.48915759067301,3.0,49.0
-150.3271535216438,160.0889418218757,3.0,49.0
2.7098269629013276,-219.734190301848,3.0,49.0
146.52671717824364,163.96365075689977,3.0,49.0
-218.94408901371835,-21.93874638598158,3.0,49.0
176.3777503999678,-131.8041809328686,3.0,49.0
-41.04991610943676,216.4715982549773,3.0,49.0
-116.03141953211092,-187.47084856474908,3.0,49.0
212.33130802058903,59.89617229501188,3.0,49.0
-197.15424816710055,99.32688628956946,3.0,49.0
78.3320067921483,-206.5506777566107,3.0,49.0
81.81651046856919,205.34986763183997,3.0,49.0
-199.16985788796805,-96.21469220430035,3.0,49.0
211.99086953140136,-63.632746458179604,3.0,49.0
-113.40538835477845,190.24141303022083,3.0,49.0
-44.91357023408736,-217.02220410449192,3.0,49.0
179.82994877829788,129.7702215647119,3.0,49.0
-220.40106324857567,25.80143072043582,3.0,49.0
145.18132834499366,-168.01164471481678,3.0,49.0
6.442164035634893,222.097241261087,3.0,49.0
-154.8736970115749,-159.5178553587341,3.0,49.0
222.09339931576665,13.01612108883459,3.0,49.0
-172.66690782899,140.513674704401,3.0,49.0
32.424178184955245,-220.3852313969831,3.0,49.0
125.03879439827111,184.5244389460321,3.0,49.0
-216.98153017070572,-51.63276951113834,3.0,49.0
194.99607326636982,-108.56511880110686,3.0,49.0
-70.49381528239277,211.90415204012982,3.0,49.0
-91.21668508595218,-203.9978575889157,3.0,49.0
205.18788141089573,88.8615368060793,3.0,49.0
-211.45693333834538,73.12456963751455,3.0,49.0
106.59358468765045,-196.88019496940203,3.0,49.0
54.425896245958555,217.31212507780285,3.0,49.0
-187.0409275518618,-123.5521433651588,3.0,49.0
221.51444040813604,-35.26279526431603,3.0,49.0
-139.60500339348644,175.74184194549653,3.0,49.0
-15.781321642302114,-224.0274771840104,3.0,49.0
163.06610571067176,154.626593128105,3.0,49.0
-224.82773468341654,-3.8696599144968906,3.0,49.0
168.4989617520966,-149.1076788380313,3.0,49.0
-23.53961413790345,223.9048261008745,3.0,49.0
-133.97061675212714,-181.11270594702614,3.0,49.0
221.26159049042587,43.07749001277921,3.0,49.0
-192.36783292543203,117.76829383721055,3.0,49.0
62.332882343921966,-216.91410305650288,3.0,49.0
100.62255328653701,202.17455301710746,3.0,49.0
-210.89158347303177,-81.15719113040929,3.0,49.0
210.4539955294316,-82.6627896588202,3.0,49.0
-99.40476979977664,203.23620269764592,3.0,49.0
-64.02497105974533,-217.1388421798201,3.0,49.0
194.00278953259826,116.93405341970802,3.0,49.0
-222.17387302152287,44.85060834853873,3.0,49.0
133.60865813933543,-183.2584389605746,3.0,49.0
25.285679195186777,225.5164204478887,3.0,49.0
-171.08202504701396,-149.2984433132992,3.0,49.0
227.13672755939004,-5.479515181402111,3.0,49.0
-163.88052803177075,157.56362194269116,3.0,49.0
14.416339559335922,-227.01820790781045,3.0,49.0
142.80383723855448,177.24025411106786,3.0,49.0
-225.15760438593546,-34.2492894265584,3.0,49.0
189.2720879955799,-126.91306261045314,3.0,49.0
-53.866859255247995,221.5650458046716,3.0,49.0
-110.01064734108743,-199.8804544757245,3.0,49.0
216.26400048570292,73.11786802476963,3.0,49.0
-208.98049563683364,92.22400091431184,3.0,49.0
91.85359532885879,-209.291126991031,3.0,49.0
73.68763143824233,216.49874901599145,3.0,49.0
-200.69602290477758,-109.92893159671117,3.0,49.0
222.3737395537234,-54.54212716400205,3.0,49.0
-127.20350316035264,190.54087337135024,3.0,49.0
-34.933088822328074,-226.55648058046128,3.0,49.0
178.90000187136675,143.54276343759997,3.0,49.0
-229.01087976892666,15.01002089702019,3.0,49.0
158.8190417418533,-165.85932647657097,3.0,49.0
-5.074809710852106,229.7140467077249,3.0,49.0
-151.5157255614522,-172.912541537969,3.0,49.0
228.6564995030017,25.1675389036761,3.0,49.0
-185.71228033530323,135.97631765664823,3.0,49.0
45.113885565025505,-225.84226858823158,3.0,49.0
119.35766080195094,197.11696384196077,3.0,49.0
-221.2888967111582,-64.76033763132698,3.0,49.0
207.0357874951107,-101.78487738956888,3.0,49.0
-83.95533492893662,215.02733486552725,3.0,49.0
-83.39071107625668,-215.38915902727533,3.0,49.0
207.10173473739147,102.5504396529675,3.0,49.0
-222.10933632366144,64.31452288136461,3.0,49.0
120.40148543951729,-197.56913903524057,3.0,49.0
44.70123407252425,227.14097546639596,3.0,49.0
-186.49907186383118,-137.36969612826044,3.0,49.0
230.44158454309493,-24.700223867714953,3.0,49.0
-153.32276552671502,173.97303207723698,3.0,49.0
-4.464190348427304,-231.98187951435634,3.0,49.0
160.08389330129012,168.13588976936222,3.0,49.0
-231.74603918206213,-15.852016719396627,3.0,49.0
181.69274421214902,-144.93521504336104,3.0,49.0
-36.092582224480516,229.73185707209103,3.0,49.0
-128.64047000265646,-193.88639721319646,3.0,49.0
225.95078883527304,56.10192211016894,3.0,49.0
-204.6201536207294,111.32219335146029,3.0,49.0
75.7258806388133,-220.42789457309706,3.0,49.0
93.11106037185169,213.8083213158332,3.0,49.0
-213.2016763036396,-94.81291929775463,3.0,49.0
221.37689473667777,-74.14489939857071,3.0,49.0
-113.21528816875536,204.32381159218056,3.0,49.0
-54.567647532399214,-227.26414993796607,3.0,49.0
193.8587851737707,130.7901706983295,3.0,49.0
-231.4211464098244,34.52825704560526,3.0,49.0
147.4007929921881,-181.88342118539475,3.0,49.0
14.179560798018592,233.81213158906087,3.0,49.0
-168.48631939721398,-162.91748901165903,3.0,49.0
234.41484473728926,6.322894684026954,3.0,49.0
-177.21871337163512,153.76719957967225,3.0,49.0
26.822039546035736,-233.22071762918813,3.0,49.0
137.8361588601873,190.1919938260057,3.0,49.0
-230.2349702842581,-47.160485241773486,3.0,49.0
201.73481597478357,-120.81284760413733,3.0,49.0
-67.18173421914753,225.47660078080267,3.0,49.0
-102.82556999454948,-211.75543323391386,3.0,49.0
218.97826900529807,86.73138534857605,3.0,49.0
-220.1735956702565,84.01031607829101,3.0,49.0
105.65832580020498,-210.7860750075732,3.0,49.0
64.5097325889742,226.92119191624235,3.0,49.0
-200.9592334459856,-123.81590016137055,3.0,49.0
231.94279903659105,-44.47204034392678,3.0,49.0
-141.063047741946,189.56964641076522,3.0,49.0
-24.04990644057872,-235.19613591827004,3.0,49.0
176.7013777016843,157.26539924158968,3.0,49.0
-236.65241648924425,3.399279843050349,3.0,49.0
172.2963242478234,-162.45003240207953,3.0,49.0
-17.32180075034726,236.2965998359341,3.0,49.0
-146.92204632905208,-186.0379213951741,3.0,49.0
234.12753507781247,37.95441763601899,3.0,49.0
-198.38194344065573,130.23389064364906,3.0,49.0
58.3399941456294,-230.15799966420434,3.0,49.0
112.51119756948869,209.23064999649523,3.0,49.0
-224.41463057690967,-78.32151462269486,3.0,49.0
218.49758120359402,-93.887813788424,3.0,49.0
-97.74473494092979,216.9377487464624,3.0,49.0
-74.50478865257071,-226.10824622468752,3.0,49.0
207.781077813317,116.45937422374752,3.0,49.0
-232.00072108003215,54.50930486885669,3.0,49.0
134.32027855013985,-197.01135918166352,3.0,49.0
34.053559771084885,236.1261510358376,3.0,49.0
-184.70786611659972,-151.18854762928348,3.0,49.0
238.44915348135902,-13.293605691687999,3.0,49.0
-166.93261569326614,170.9618204188145,3.0,49.0
7.611841722295863,-238.9481179890387,3.0,49.0
155.875715968676,181.42927819236553,3.0,49.0
-237.61540103755988,-28.502618139671952,3.0,49.0
